"response"	"v1"	"v2"	"v3"	"v4"	"v5"	"v6"	"v7"	"v8"	"v9"	"v10"	"v11"	"v12"	"v13"	"v14"	"v15"	"v16"	"v17"	"v18"	"v19"	"v20"	"v21"	"v22"	"v23"	"v24"	"v25"	"v26"	"v27"	"v28"	"v29"	"v30"	"v31"	"v32"	"v33"	"v34"	"v35"	"v36"	"v37"	"v38"	"v39"	"v40"	"v41"	"v42"	"v43"	"v44"	"v45"	"v46"	"v47"	"v48"	"v49"	"v50"	"v51"	"v52"	"v53"	"v54"	"v55"	"v56"	"v57"	"v58"	"v59"	"v60"	"v61"	"v62"	"v63"	"v64"	"v65"	"v66"	"v67"	"v68"	"v69"	"v70"	"v71"	"v72"	"v73"	"v74"	"v75"	"v76"	"v77"	"v78"	"v79"	"v80"	"v81"	"v82"	"v83"	"v84"	"v85"	"v86"	"v87"	"v88"	"v89"	"v90"	"v91"	"v92"	"v93"	"v94"	"v95"	"v96"	"v97"	"v98"	"v99"	"v100"	"v101"	"v102"	"v103"	"v104"	"v105"	"v106"	"v107"	"v108"	"v109"	"v110"	"v111"	"v112"	"v113"	"v114"	"v115"	"v116"	"v117"	"v118"	"v119"	"v120"	"v121"	"v122"	"v123"	"v124"	"v125"	"v126"	"v127"	"v128"	"v129"	"v130"	"v131"	"all.var.na.count"
"Class_1"	0.279245481742	4.85569796555	4	4.61411913879	8.64183486443	3.2150941045	2.33207593787	2.10310702789	9.3992929019	2.42888403555	15.4240275493	7.12763212001	3.70637990256	14.7592730811	2.34452150143	3.19327758908	3.16680436009	0.811365244443	0.204627905648	17.6190586428	7.5474200883	13140	-5.8375253703e-07	3	2.75161169845	1.74339682568	3.3358491417	5.66388623133	7.64528361703	8	3	1.50565977036	1.79622707923	8.77944775411	6.59622589528	15.0268497416	0.129449687168	0	0.263860812913	7.26286027368	6.58867950672	11.8943399702	2.22614773744	9.75881941173	7.31655405499	2.81234896048	3	13.1522855042	7.42641511619	1.93382751311	7.31136944372	12	15.3208287148	1.91650222997	1.33584835529	42	3.95471778676	9.07665477154	9.89364919891	1.70188583584	14.2519820133	0	3.02216039753	5.54686586904	15.5384170422	1	8.543397068	18.8153302136	9.91596571662	11.624453209	6	1	2.44773331201	2	4	1.91291714314	7.09434052764	16.3025206946	15	1.34275520144	7.89227103125	3.40390682078	2.19622723291	0.86037714177	3.61031574265	1.29056676065	9.70711196605	1.25282979873	3.10551282911	1.01056280075	5	0.535281186026	5.61471055404	3.54911647256	0.60101622461	5.85660392567	7.9611646907	8.62175930211	1.1761000132	10.9059230797	6.28707972448	2.79636647663	5.01056352653	2.3281224836	1.32524739811	11.1517390142	8	2.23266334781	3.83909386477	2	2.71698043385	15	1	16.2374070532	10.0840329128	2.42843103297	9.50857997121	8.1553389397	4.53216490835	0.940767138535	2.95731765474	8.05653780578	3.12462468758	0.746393566705	13	1.49225806374	5.36320737905	1.78854259399	1	1.54045336639	0.336134366379	0
"Class_1"	1.00497992775	3.63987065231	4	4.20897073867	8.21865920111	2.82480672951	1.81077413574	2.29022936281	8.23529493909	1.29102892138	15.6634307328	6.48893604599	3.99222220899	12.3789348256	1.86058738387	4.09090886949	2.4064504128	0.931515432916	0.254912992003	16.9847537891	7.4258254573	22188	-2.2675575923e-07	5	1.51508096649	1.70967303429	2.77953843363	4.72097515173	7.19782663682	8	2	1.33091916613	2.39022248119	6.93964951554	7.22498846144	15.8156106527	0.599999184533	0	0.180579073287	9.02684348167	6.57310981812	11.6342242363	2.22222199845	8.40863018402	7.80687030615	2.22393148469	3	14.4479032488	7.66862759716	1.38654609177	8.72645665749	9	15.7735840914	1.13706992114	1.54821259026	99	3.51290199119	19.7420339933	7.85295149998	1.61007914533	13.2249382598	1	2.03356082159	4.32221140392	14.5177356135	1	8.39293741343	17.5872540216	8.63636331467	11.2531434332	2	1	2.20244505504	2	2	1.43692277318	6.62743356896	15.0000006271	2	2.26890817402	8.66193955629	3.64153683	2.68899950799	1.4667266531	5.40540579288	0.964238059445	9.64706125902	1.39429693167	2.00117162906	0.724831373669	2	0.669507256263	5.06616240397	3.43297498885	0.785604667298	5.67677699909	9.70000099323	7.78708387256	1.36109822517	0.257967190167	4.52852887339	3.12372527915	4.98238768899	2.34880353425	1.25582729204	9.3783296097	6	1.38960040371	2.12850007197	2	4.07424116128	15	1	14.9124875984	11.363635976	2.44025203335	7.89778163137	10.2999992975	0.38350843004	2.24582617217	3.50649295001	5.96638692938	3.75989719919	0.435160009343	13	1.37705372912	5.75486682379	1.37334767168	0	2.64000077871	0.909090039507	0
"Class_1"	0.455665378457	6.69791530569	4	4.10883694251	8.56040059201	3.05418747353	2.24137971454	1.25154006579	10.9943705847	2.6039389495	13.7355936826	7.04236282652	5.16651356769	15.5921147574	3.70592892402	6.25550628323	3.94468920289	1.68280487053	0.237871636962	16.9211953438	9.82481633527	13569	-5.64088716318e-07	4	0.993256390727	1.90784093302	2.72167429215	6.94248481881	7.68472905294	1	3	2.70628050503	2.79556588697	6.96949037877	6.78571381861	15.3946022783	0.219780865013	0	0.372574722133	10.3009914033	6.23768497211	12.8263554111	2.29152596567	10.4145934722	5.20454682438	1.36976543167	3	12.7657421791	7.30295517475	2.52806142606	7.75254450925	10	13.7980775637	0.615208154205	2.16133088783	52	3.42980335928	13.6161281907	7.8940953535	1.86268549259	12.7387173481	2	1.24765463316	6.27530721297	14.2161176144	1	9.08251303091	16.169676749	10.3083701276	9.02420887972	6	3	4.13841737662	2	4	2.52738519964	6.37931002808	13.3920702856	2	2.66416486511	8.22241059879	3.57004397181	2.80788087204	2.62315190593	3.7481688865	2.05049214419	8.58658498085	2.8940881249	0.945991720911	0.621958449196	6	0.56422940748	5.38890204342	3.96525193311	0.67487939688	5.30172426001	9.06593371116	10.425039467	1.25307909836	6.34187296332	5.58066242643	2.93138431547	5.02068838813	3.57747374913	0.720419161115	10.7748707594	7	1.55319110828	2.710891318	2	4.10098435277	3	1	14.403892591	9.77973485722	2.64423151984	8.78439864382	9.28571349562	0.816503739602	3.48592941789	3.84485600703	8.33020708097	3.49886316799	0.299359303858	44	1.90654613907	6.32697010137	1.54736772825	1	2.49450513595	0.35242256877	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	3.91684851925	-999	7.65967381711	-999	14.4256316199	-999	-999	-999	-999	-999	-999	8.28406971985	7717	-999	5	-999	-999	-999	-999	-999	4	3	-999	-999	8.33546157757	-999	-999	-999	0	-999	9.46241183764	-999	-999	-999	-999	-999	-999	3	-999	-999	3.49203988899	-999	13	-999	-999	-999	92	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	2	-999	2	4	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	8	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	2	-999	9	1	15.3239225257	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	57	-999	-999	-999	1	-999	-999	100
"Class_1"	2.52043628204	13.9554150466	4	3.95664976478	7.87491505865	1.79836500461	3.48773836237	0.031585577459	9.00000024915	1.57549266619	15.2212392311	6.70945968564	3.444984042	12.1316859348	1.82038738142	5.80645197295	3.67944228727	0.262210203012	0.170223511077	18.0676948714	7.09465768241	12381	-6.68085903467e-07	4	0.122612527413	2.24795616753	4.19618606819	1.56724402821	8.41961931102	5	2	1.47138921061	1.68937354303	8.22804712207	6.53950902792	11.3622848553	0.781250869312	0	2.04119067105	7.27588490343	7.02997202794	13.4059945228	2.654868143	9.97322984272	6.10606232854	0.110063755997	7	11.7797258564	7.73841882971	1.35426639582	6.37121437074	12	15.6634307508	0.0421138352516	1.06267099946	8	5.09536787893	0.8625339951	9.89067918183	1.99818346145	16.4759283648	2	0.172467006293	6.4085853729	16.8785831788	3	9.23705775423	16.8733156852	8.38709611327	10.8290774656	6	2	2.21239012321	2	4	2.22998323338	7.6566762628	10.3225813065	13	2.25000001469	7.56749109405	8.86748486404	1.30790136559	1.47138879533	0.346320476494	1.10354254329	10.7809621774	1.58038069151	0.111787088898	0.970386441836	2	0.368771743186	5.91312456239	4.41548660275	0.408178997299	6.59400612558	6.24999925382	11.3209434693	0.899182960684	19.0835581252	8.51066324529	1.19129269193	5.36506913339	2.37607117541	0.019944922768	12.8396720075	6	2.27468250084	3.86513199492	1	2.77929195825	21	25	16.0535111309	10.9677418065	2.58899606154	6.53228798222	7.03124952965	-7.74103370321e-07	1.23989163628	1.69014087186	6.75000037564	2.18337952305	0.0189285391927	91	2.22015778606	3.06539564319	2.00561414175	0	0.968749283418	3.22580559488	0
"Class_0"	-999	-999	4	-999	-999	-999	-999	-999	-999	0.787746950663	-999	6.06283868971	-999	11.1858207348	-999	-999	-999	-999	-999	-999	6.83387389369	6682	-999	5	-999	-999	-999	-999	-999	1	2	-999	-999	5.82359172749	-999	-999	-999	0	-999	10.2850725663	-999	-999	-999	-999	-999	-999	9	-999	-999	1.54354144621	-999	9	-999	-999	-999	52	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	3	-999	-999	1	-999	19	19	14.0531920316	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	82	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.5754933232	-999	6.3652221304	-999	12.7423717174	-999	-999	-999	-999	-999	-999	7.6969885776	2450	-999	4	-999	-999	-999	-999	-999	1	2	-999	-999	7.01729216949	-999	-999	-999	0	-999	9.1903630678	-999	-999	-999	-999	-999	-999	9	-999	-999	2.31090883872	-999	5	-999	-999	-999	1	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	6	1	-999	2	4	-999	-999	-999	3	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	1	-999	5	33	15.1141674448	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	63	-999	-999	-999	0	-999	-999	100
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	2.0787743148	-999	7.36944763421	-999	12.6608374003	-999	-999	-999	-999	-999	-999	6.96231077176	19859	-999	4	-999	-999	-999	-999	-999	4	3	-999	-999	4.64842409037	-999	-999	-999	0	-999	13.4425866164	-999	-999	-999	-999	-999	-999	3	-999	-999	0.54728098768	-999	4	-999	-999	-999	21	-999	-999	-999	-999	-999	1	-999	-999	-999	1	-999	-999	-999	-999	2	3	-999	2	2	-999	-999	-999	15	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	5	-999	-999	2	-999	7	1	10.7983488714	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	77	-999	-999	-999	2	-999	-999	100
"Class_0"	-999	-999	4	-999	9.53968216788	-999	-999	0.494499837808	-999	3.91684937281	-999	8.21404309996	-999	15.9537746569	-999	-999	-999	-999	-999	-999	9.92224759963	19163	-999	5	0.580397705037	-999	-999	-999	-999	1	3	-999	-999	8.28558478551	-999	14.2021437388	-999	0	-999	9.54127795656	-999	-999	-999	-999	-999	0.573103330299	3	-999	-999	1.95143364099	-999	11	-999	0.357219807862	-999	92	-999	-999	-999	-999	-999	0	0.659818174442	-999	-999	1	-999	-999	-999	9.83580712272	6	1	-999	2	4	-999	-999	-999	2	-999	6.7235880874	3.41083534679	-999	-999	-999	-999	8.6628509133	-999	0.574333868319	-999	4	-999	-999	-999	-999	-999	-999	9.28465166262	-999	-999	-999	-999	-999	-999	0.357826143272	-999	5	2.32338691303	5.21394340082	2	-999	9	1	14.7466965793	-999	-999	11.5149122502	-999	-999	-999	-999	-999	-999	0.123702366665	57	-999	-999	2.2062451374	1	-999	-999	81
"Class_1"	1.48893397343	7.86066502204	1	5.25047078717	10.8757739445	2.97786793323	2.51911534127	5.23473179077	7.33333431183	1.83807474075	15.8153852645	7.23227821391	3.71701141123	14.5453367965	1.43380234659	1.06383003435	8.09758694314	1.01208648964	0.169708399773	18.2662346995	9.10772103344	14018	-3.3664621289e-07	5	9.1710279805	2.71495547476	2.43863248301	5.31109702127	9.70623838138	1	1	1.06237404141	1.51307913642	4.82147899897	10.3661979171	7.49417685582	0.638978227217	0	0.861234417874	12.9267063647	8.2736410497	13.4647889927	2.83077015751	13.7780182332	8.50810276305	7.19484031216	4	9.10540794599	9.0140838446	0.437238695953	3.756207456	10	15.7379777355	9.71022844933	1.20724260546	41	3.63782711875	19.7206709272	13.0472650457	2.56740373085	14.7165523434	0	6.64607066456	11.6043066416	16.7774552992	1	10.4627774482	17.6396649876	10.6382985612	14.1965264715	6	0	1.41025736228	2	4	5.45370467142	8.81287755772	16.8085102212	16	0.416666016178	2.99710781918	5.81761775114	1.90744559117	0.241449325622	4.07407335736	1.00201169323	16.2628888705	2.09255547233	9.13462914013	0.777963745408	8	0.64600942333	9.91867928679	3.17955125083	0.694097831806	7.63782742775	11.1182113256	5.51293444432	1.57880586051	0.153632210583	9.11415696047	10.5699727249	4.44932810385	2.10547576368	8.16073743733	15.637502087	4	4.41031935749	18.2131576984	3	2.1247480156	7	26	11.2742593308	9.36170248628	2.88557249694	15.2099319419	11.757188955	0.992461963474	1.56424638329	2.11607098146	6.91666692536	2.94161754669	7.74849696286	20	1.35526353679	3.16901402098	5.16471909676	0	1.20127875171	2.12765876485	0
"Class_0"	1.07924234115	9.21033787138	1	4.67014478199	16.5971752726	2.43072425642	1.92513382114	0.0803493179722	8.77193063294	4.13566747735	16.2777244901	7.3356925621	2.99699198095	13.602996346	1.76625794887	5.86206850297	4.13088397582	0.545622580417	0.202826604471	18.8418494228	7.40858071731	18104	-5.92568369968e-07	3	0.18779602957	1.65775441887	1.81818174061	4.39597953959	9.51871662673	4	1	1.45843425183	1.12785535113	5.85326187294	10.0729213862	11.2908991784	0.606059992008	0	0.756720219274	13.6075547053	8.20612546866	12.8245014104	1.79363590167	11.3034570467	10.823091001	0.145989615272	4	11.299616142	8.68254788921	4.83897024213	6.30995447217	2	16.5270684091	0.0588584556832	0.90422915906	41	4.1613996537	0.88082922074	14.5884360741	1.55080207366	16.8194962556	0	0.153611824595	7.14431509476	18.0145983	1	10.0826440904	18.4455957507	10.6896552007	14.4077402252	6	0	2.00900061417	2	4	2.50716052255	8.42975194228	12.0689652155	16	1.49122714	3.46342152061	10.3269127532	1.02090521087	0.991735310774	1.15315224652	1.21050156444	11.9818734581	2.1973753296	0.148781709622	1.18379383669	4	0.856284538923	5.98319229776	2.90400954029	0.900049391999	7.86582394327	8.787879581	6.51703651453	1.19429580067	19.0932648087	10.4430773016	3.15893406544	3.3870495477	2.41638336327	0.062450460643	13.8335624043	5	2.84872502034	2.84539425219	3	1.57510845132	13	1	12.6705591019	9.31034508879	1.77732312546	6.44270152234	9.39393844684	0.11458929623	0.854921635603	1.17581098207	7.28070270311	1.12168135043	0.0105215017638	84	1.52106109896	3.13563485828	2.45647865164	0	1.17171640654	2.06896483733	0
"Class_0"	1.58345146221	10.7521745005	4	3.72397069005	5.7094830084	2.33951552242	2.11127048324	0.029120286563	12.9999994135	3.9387318471	15.9036144749	8.58121429663	3.04074669029	10.8103390412	2.64658064943	1.98271728522e-07	3.41870812341	0.240299361508	0.192445060765	17.591850413	4.94458887408	7302	4.98393306429e-07	3	0.0646844102797	1.46457463082	2.65335247138	1.49668593439	8.7589166453	4	2	1.66904397523	1.4265326191	8.40063810935	8.10271112319	12.5877448446	0.810811699347	0	2.54548501905	9.38137590479	7.53209694289	12.3252504793	1.6867463038	10.5373124853	10.4241986622	0.099324285297	9	12.4988396779	8.50213986538	0.975716170023	9.70153026839	3	15.7654729093	0.0483630627697	0.855919767291	107	4.53637651222	0.176469780789	9.59319593335	1.30765509174	15.8124118478	1	0.0929137160864	5.83483980853	16.0336370009	1	9.47218352889	16.1764698609	8.00000071112	11.5675055076	6	1	2.4472889746	2	4	2.15118772475	6.93295196801	17.5999996644	9	-2.67281914931e-07	9.8027692328	8.44716915299	1.88302380671	-7.14520430807e-07	0.365296549197	1.66904386281	5.78756503849	3.65192632592	0.106036051392	1.00827387211	2	0.702963858469	3.96761658658	3.0217973671	0.757389330297	6.90442194594	6.7567567059	8.2837837384	1.35996141652	19.7647066173	5.11769658032	1.16452360196	4.17721325993	1.86594393357	0.011328993133	11.8854472424	6	1.40335360143	1.43092173082	1	2.56775980264	22	19	14.516334604	11.9999990053	1.62866408849	3.84471868466	7.56756852284	1.30968627383	1.41176414305	2.21476495262	13.0000001003	1.6768345702	-1.63439004297e-07	16	1.30181585303	2.94222556278	1.22329345008	0	1.35135152558	2.40000013589	0
"Class_0"	2.32425935382	9.91405648276	4	4.45008527002	5.16476201541	2.46485182158	2.92551587958	0.156770980224	8.80239608137	0.787746756906	14.5060247189	6.02323961434	2.95680559213	9.72389965693	2.24597360138	3.66863820815	3.81988631346	1.45239935303	0.178231351844	17.325938723	5.54269488311	657	6.5829213654e-07	5	0.056723334908	2.13879673151	3.60155625325	7.14560559602	6.43733196768	1	2	1.31917351587	2.02213543532	6.54244877671	5.14507954752	13.3848905737	0.858895995205	0	1.72671848898	9.14839648973	5.40233356342	11.1097812924	3.13253006667	12.4880287224	6.17872550222	0.0799561574781	10	12.2687137798	6.18605967326	1.65358322802	8.91282946266	12	14.6096646798	0.0212273495748	1.66915929914	65	4.36135229689	2.84185007934	7.38478781935	1.91943305169	15.220905487	1	0.0628583693708	6.4680881453	14.9376532148	1	7.44840051112	15.8248166656	11.0059170967	6.4467397014	2	1	2.45983941703	2	2	2.35683593639	5.28268045141	13.8461540654	8	1.85628734359	9.41390402417	10.1225929128	2.09991002428	1.11277323874	2.75229370853	1.04098090877	6.00479661342	2.50074697981	0.0548948322211	0.816270420915	4	0.327607327615	4.57388787207	3.87791490844	0.38872000104	4.70236390035	7.15746371895	13.0850279232	1.2723104099	16.8175185989	4.93929996448	0.77634877825	4.74209300427	2.17808836243	0.0641956785495	12.3260692595	5	1.23699389319	0.970394297158	1	2.6921928626	19	19	14.9195458979	8.87574007743	3.25278876094	3.04591249928	7.97546071762	1.83698364101	2.57907529357	3.39458488054	6.94610822173	3.01041586291	0.0427266518881	79	1.93686093516	7.68396609345	1.00803297224	0	1.38241328593	2.48520769276	0
"Class_1"	-999	-999	4	-999	-999	-999	-999	-999	-999	1.81619236736	-999	7.1496837684	-999	13.3877230083	-999	-999	-999	-999	-999	-999	8.13990415104	17804	-999	4	-999	-999	-999	-999	-999	1	2	-999	-999	7.72187417337	-999	-999	-999	1	-999	8.31850083837	-999	-999	-999	-999	-999	-999	3	-999	-999	0.622110724003	-999	11	-999	-999	-999	25	-999	-999	-999	-999	-999	1	-999	-999	-999	3	-999	-999	-999	-999	6	2	-999	2	4	-999	-999	-999	5	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	6	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	7	-999	-999	2	-999	11	1	15.1408168735	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	70	-999	-999	-999	0	-999	-999	100
"Class_1"	0.795699236413	2.38537786602	4	1.36408332059	7.66308257544	1.90681079647	1.79211555202	1.070273845	8.81496842602	1.0503288859	14.6140348696	6.24881170919	5.2131831106	11.5032896151	2.92440060573	6.57039803706	0.701086037097	0.681320500668	0.389061983347	14.9939194414	6.90781153422	18020	19.2371808972	2	1.06794149161	1.23536493651	1.62007242755	5.96322471402	6.17921158797	4	2	2.2795694053	3.9713257395	5.5468678357	8.37275969906	16.0522679446	0.479999197867	0	9.53170738667e-07	10.9869044783	5.97132646507	13.0609312831	1.64912329638	5.32944762311	13.7766058822	1.26176301579	9	18.3776913319	7.82795713054	1.56261534653	13.4351901857	11	15.1508126287	0.655976549559	3.03225866848	121	3.11111194968	17.0331945017	9.35742808095	1.15651173785	7.65650356521	1	1.24432748634	1.37961186273	11.5147897915	2	8.17204286673	17.9875520612	10.1805060078	12.5221359371	6	1	3.87426998097	2	4	0.401215756992	5.99283092718	12.996389942	3	3.78378476014	9.27063531565	3.46386798266	3.87096739839	3.91397944617	2.52747169384	1.30107553298	7.92915006278	0.387096520161	1.35158772538	1.47882391206	8	0.567973356262	2.3720760631	5.18560893172	0.771355999273	4.6810032246	7.03999957214	7.42875232085	0.80167235584	2.96680540435	2.53499078057	2.03689606158	8.72207062921	3.75842901724	0.499129284054	3.92645424012	4	1.57353159788	1.8522015779	1	5.84946334332	15	8	13.5122770077	9.81949373729	2.04176308195	7.10190303983	7.51999981913	11.7783456747	2.012448958	4.94505426492	5.03118585597	11.9994575329	0.226435919677	13	1.56534595989	0.819893196699	1.23262819991	0	4.43199926325	0.433212009852	0
"Class_1"	0.742225996901	9.80223503251	4	5.21538255823	8.37256280147	2.08625811561	2.14643971323	0.0403665777832	9.21348261046	2.62582089727	16.4069265626	7.07796781089	2.89255737693	11.3225179257	1.58353204637	4.50000041865	4.22696381361	0.383772522487	0.184999172568	18.6450007863	5.7912982571	16696	5.70852940452e-07	1	0.158509222095	1.50785626677	2.62788391783	2.12956996715	8.44533629537	1	2	1.23370026007	1.60481382905	6.00968697351	8.78636002877	10.9458654398	0.373831351696	0	4.58234223457	11.84067777	7.60280938135	12.0561687207	1.77489273756	11.2016621111	10.4565418267	0.115495696064	6	11.5633895407	8.12437251953	2.47377294705	4.60295915892	13	16.627077534	0.034047381303	1.14342972705	41	4.11233753404	0.552485603003	11.9538868755	1.43430218775	16.3463915655	3	0.14461102943	7.06270195778	17.133654691	1	9.26780344954	14.6961335543	9.4999997868	13.1658830342	6	3	1.84884520207	2	4	2.63718324967	7.24172503314	14.5000003766	11	2.02247185683	7.01077012317	8.76240540021	1.74523640539	1.08324976062	0.546074876857	0.962887776297	10.7398444849	2.72818497521	0.0701119653004	0.98525048623	7	0.661720297707	5.97447864528	2.95326789667	0.725331794234	7.02106361973	7.2897187919	7.88875653305	1.17686412928	19.4475132524	8.90460795734	2.20857710487	4.55747394124	1.94607755836	0.0286708187659	13.2816110587	2	2.37161322554	4.9342101759	1	2.52758350139	13	36	13.1820839584	10.49999952	1.85273179964	7.36842015774	7.66355190362	1.06494719246	1.0681399321	2.14814913048	7.19101128016	1.62543381565	0.0148858529682	90	1.06787184995	3.3851551182	2.27967078761	0	1.49532796023	0.999999877991	0
"Class_0"	1.62697012135	3.15876789783	4	1.50249817904	6.2532595561	1.1139615836	1.64895580026	0.755885699875	8.19532907013	1.29102797325	14.7095434292	6.57341108915	5.13826957691	11.7567881153	3.51811126989	5.4416970474	1.16361662534	0.721606664796	0.472167245195	13.6513311671	6.88523873065	4962	20.0000009119	5	0.628034432929	0.846464747695	2.02271871631	5.83279843731	4.99083864963	1	2	2.12165716978	4.1480402264	3.27718328991	7.57786656063	16.400013024	1.06666750555	0	0.0847656399784	14.8180298613	5.19604253595	12.5320637378	1.30705304281	5.06414831499	12.7992649848	0.725660541245	3	17.0728851861	7.43129396685	1.15178635441	13.7858181307	7	15.1248170781	0.509480907161	3.34188252426	25	3.12935078113	19.9216462773	7.40847575503	0.685232656159	9.91171001923	1	0.754572044113	2.21069011176	9.61316325501	1	7.06485933114	18.080312735	10.7420484819	11.8048923922	6	1	4.17098822618	2	4	0.677025288922	4.77830650945	13.7102472669	2	3.26963948912	10.9562394201	2.85817171183	4.26529952791	3.38585511713	4.95104904651	1.26420019468	6.07447995042	0.439720912351	0.711217417364	1.20632122817	3	0.486798101176	1.99633346333	5.79053295655	0.719002001509	3.77427613274	4.53333239519	6.51381013036	0.483693506011	0.0587665534916	2.27102280688	2.66695023476	8.93553074749	3.76255401683	0.283259060556	5.67535388992	3	1.31339223172	0.93173502629	2	5.80432302945	7	1	9.58964695976	9.32862168275	1.49779719561	5.14022948693	5.59999901376	18.5106058626	1.82174333755	5.73964535149	4.88322739234	13.4673666394	0.674396721796	54	2.09397161429	1.66269737721	0.837495652241	0	5.0311103355	0.848055682204	0
"Class_1"	1.75286145343	5.62684081062	4	3.88212823014	8.07324502533	2.0844850038	2.1081722458	7.41056087617	5.33501803298	1.5536109504	13.1206376873	6.3232810168	8.25016875732	12.5856515598	4.09012627653	6.21212053843	4.19226922204	1.27924143497	0.444297052516	16.7444652492	7.26167599968	12030	2.32796598688e-07	4	6.8592358197	1.93972868475	2.63718926256	5.41372666454	6.8772205173	1	3	2.49901380472	2.08448491921	4.70997699843	5.10067140846	15.6924477615	0.898876505878	0	0.681374918616	12.8167273169	5.19541974778	14.4966443091	2.67198308211	9.6435046371	4.28883354323	8.04422887045	3	10.4572076465	6.1429129118	2.38280318461	7.52097960839	13	13.272101616	5.34225893006	1.65811282189	52	2.96881228778	19.348066029	5.92146052922	1.76602189568	12.2922716704	0	6.01227854924	6.64322006731	14.574107669	1	7.91946336816	17.7016567449	10.6060602909	10.5923679659	2	2	4.3826859969	2	2	2.68775329751	6.24555910849	12.1212121203	2	1.0366623846	8.74111067271	3.47982989157	1.89498532338	1.94235999969	2.35294077504	2.02526734327	8.57265165715	1.32649031762	6.85821005238	0.573925616385	8	0.532171669474	5.8895278705	6.9661541213	0.618709351513	4.56375882398	9.13857692537	8.9033787824	1.85287625333	0.243094796168	4.16159990402	1.57710648931	10.1850339501	6.80779826186	3.98549403658	11.1075641068	4	1.31081519824	2.4599009777	2	2.93722864135	2	1	12.2960862566	9.39393860823	2.8013778015	7.98465111327	10.0374524702	0.533366069561	1.657458617	3.08483242388	4.32364087736	2.1234208176	10.837343598	2	2.75352149568	4.10086950157	1.41988292357	2	1.97752723244	1.81818242139	0
